"","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","ExterQual","ExterCond","GarageQual","GarageCond","FireplaceQu","KitchenQual","HeatingQC","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinType2","Functional","GarageFinish","Fence","NewerDwelling","RegularLotShape","LandLeveled","LandSlopeGentle","ElectricalSB","GarageDetchd","HasPavedDrive","HasWoodDeck","Has2ndFlr","HasMasVnr","HasShed","Remodeled","RecentRemodel","NewHouse","HasX2ndFlrSF","HasMasVnrArea","HasWoodDeckSF","HasOpenPorchSF","HasEnclosedPorch","HasX3SsnPorch","HasScreenPorch","HighSeason","NbrhRich","NeighborhoodBin","PartialPlan","TotalArea","AreaInside","Age","TimeSinceSold","YearSinceRemodel","SalePrice"
"1179",50,54,7681,5,6,2,3,0,0,0,731,731,820,523,0,1343,0,0,1,1,3,1,7,1,2,1,186,192,0,102,0,0,0,0,7,6,3,3,2,3,4,3,4,3,1,1,1,7,1,3,4,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,3,0,12363,1343,89,1,59,154900
"1180",20,77,8335,5,5,4,4,0,0,0,0,0,1124,0,0,1124,0,0,1,0,3,1,5,1,4,0,0,0,36,190,0,0,0,0,4,6,3,3,0,0,4,3,3,0,0,1,1,1,0,3,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,10886,1124,56,4,52,93000
"1181",60,82,11170,7,5,5,5,0,1216,0,0,1216,1298,1216,0,2514,0,0,2,1,4,1,8,0,5,2,693,0,0,0,0,0,0,0,4,6,3,3,3,3,0,3,4,4,1,2,1,7,2,4,14,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,3,0,19405,2514,20,4,15,250000
"1182",120,64,5587,8,5,6,6,186,1480,0,120,1600,1652,0,0,1652,1,1,2,0,2,1,5,1,6,2,482,162,53,0,153,0,0,0,11,6,5,3,3,3,4,4,4,5,4,6,1,7,2,3,13,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,3,1,13191,1652,2,2,0,392500
"1183",60,160,15623,10,5,6,6,0,2096,0,300,2396,2411,2065,0,4476,1,0,3,1,4,1,10,2,6,3,813,171,78,0,0,0,555,0,7,6,4,3,3,3,3,5,4,5,3,6,1,7,2,2,14,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,4,0,31144,4476,14,3,11,745000
"1184",30,60,10800,5,6,2,3,0,821,0,299,1120,1130,0,0,1130,1,0,1,0,2,1,5,1,4,2,720,229,0,0,0,0,0,0,6,6,3,3,3,3,4,3,4,3,1,3,1,7,1,3,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,16309,1130,90,4,56,120000
"1185",20,50,35133,5,4,4,4,226,1159,0,413,1572,1572,0,0,1572,1,0,1,1,3,1,5,2,4,3,995,0,263,0,0,263,0,0,5,6,3,3,3,3,3,3,3,3,4,3,1,7,1,3,9,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,3,0,43218,1572,47,3,44,186700
"1186",50,60,9738,5,7,2,3,0,392,0,392,784,949,272,0,1221,1,0,1,0,4,1,7,0,4,1,392,0,0,236,0,0,0,0,3,6,3,4,3,3,0,3,3,3,1,4,1,7,1,3,4,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,14436,1221,86,4,56,104900
"1187",190,107,10615,3,5,1,4,0,440,0,538,978,1014,685,0,1699,1,0,2,0,3,2,7,0,2,2,420,0,74,0,0,0,0,0,8,6,3,3,2,2,0,3,2,2,2,4,1,7,1,3,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,16570,1699,110,1,39,95000
"1188",20,89,12461,8,5,6,6,0,1456,0,168,1624,1624,0,0,1624,1,0,2,0,2,1,5,1,6,3,757,0,114,192,0,0,0,0,7,6,4,3,3,3,2,4,4,4,1,6,1,7,1,4,9,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,4,0,20109,1624,16,4,11,262000
"1189",60,68,8935,7,5,6,6,95,0,0,831,831,831,829,0,1660,0,0,2,1,3,1,7,0,6,2,493,144,68,0,0,0,0,0,7,6,4,3,3,3,0,4,4,4,1,1,1,7,1,3,14,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,14785,1660,8,1,7,195000
"1190",60,60,7500,7,5,6,6,0,0,0,994,994,1028,776,0,1804,0,0,2,1,3,1,7,1,6,2,442,140,60,0,0,0,0,0,6,6,3,3,3,3,3,4,3,3,1,1,1,7,2,3,14,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,2,0,13798,1804,11,0,11,189000
"1191",190,74,32463,4,4,4,5,149,1159,0,90,1249,1622,0,0,1622,1,0,1,0,3,1,7,1,5,4,1356,439,0,0,0,0,0,0,3,6,3,4,3,3,3,3,4,3,3,4,1,7,2,3,3,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,2,0,40223,1622,49,3,32,168000
"1192",160,24,2645,8,5,6,6,456,0,0,776,776,764,677,0,1441,0,0,2,1,2,1,5,0,6,2,492,206,0,0,0,0,0,0,11,6,4,3,3,3,0,4,4,4,1,1,1,7,1,3,11,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,3,0,8257,1441,11,3,7,174000
"1193",50,60,9600,5,8,2,6,0,0,0,702,702,842,630,0,1472,0,0,1,0,3,1,6,0,2,1,250,0,0,84,0,0,0,0,7,6,3,3,3,2,0,4,3,3,2,1,1,7,1,0,4,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,14342,1472,85,3,13,125000
"1194",120,74,4500,6,5,6,6,425,883,0,341,1224,1224,0,0,1224,1,0,2,0,2,1,5,0,6,2,402,0,304,0,0,0,0,0,6,6,3,3,3,3,0,3,4,5,1,6,1,7,2,3,13,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,2,0,10601,1224,11,1,10,165000
"1195",60,80,9364,6,7,4,4,143,371,0,292,663,663,689,0,1352,0,0,1,1,4,1,7,0,4,1,299,379,36,0,0,0,0,0,3,6,3,3,3,3,0,3,2,3,1,5,1,7,2,2,14,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,14331,1352,41,0,41,158000
"1196",60,51,8029,6,5,6,6,0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,0,6,2,400,100,24,0,0,0,0,0,7,6,3,3,3,3,0,4,4,4,1,1,1,7,2,3,14,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,2,0,12972,1456,5,2,3,176000
"1197",60,58,14054,7,5,6,6,0,0,0,879,879,879,984,0,1863,0,0,2,1,4,1,9,1,6,3,660,100,17,0,0,0,0,0,11,6,4,3,3,3,4,4,4,4,3,1,1,7,2,3,14,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,2,1,20373,1863,4,4,0,219210
"1198",75,65,8850,7,6,2,3,0,0,0,815,815,815,875,0,1690,0,0,1,0,3,1,7,1,2,1,225,0,0,330,0,0,0,0,7,6,3,3,3,3,4,3,4,3,1,1,1,7,1,3,12,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,14480,1690,94,4,56,144000
"1199",20,70,9100,7,5,6,6,0,0,0,1212,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,6,2,573,356,0,0,0,0,0,0,6,6,4,3,3,3,0,4,4,4,1,1,1,7,1,3,9,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,2,0,14947,1212,9,1,8,178000
"1200",20,75,11235,4,5,4,5,51,547,0,504,1051,1382,0,0,1382,0,0,1,1,3,1,6,1,5,2,459,0,82,0,0,0,0,0,10,6,3,3,3,3,1,3,3,3,1,3,1,7,1,3,9,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,16768,1382,47,4,27,148000
"1201",20,71,9353,4,5,4,4,0,0,0,864,864,864,0,0,864,0,0,1,0,3,1,5,0,5,1,280,0,0,0,0,0,0,0,7,6,3,3,3,3,0,3,3,3,1,1,1,7,1,3,9,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,2,0,13160,864,40,4,36,116050
"1202",60,80,10400,7,5,6,6,0,0,0,866,866,866,913,0,1779,0,0,2,1,3,1,6,0,6,2,546,198,36,0,0,0,0,0,3,6,3,3,3,3,0,4,4,4,3,1,1,7,1,3,14,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,0,16550,1779,12,1,11,197900
"1203",50,50,6000,5,8,2,6,0,0,0,884,884,884,464,0,1348,1,0,1,0,3,1,5,1,4,1,216,0,0,208,0,0,0,0,5,6,3,3,3,3,2,3,4,3,1,1,1,7,1,3,4,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,10938,1348,85,1,12,117000
"1204",20,75,9750,7,5,6,6,171,0,0,1630,1630,1630,0,0,1630,0,0,2,0,3,1,6,1,6,2,451,74,234,0,0,0,0,0,10,6,4,3,3,3,3,4,4,4,1,1,1,7,1,3,9,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,2,0,17275,1630,10,1,8,213000
"1205",20,78,10140,5,6,5,5,0,788,0,268,1056,1074,0,0,1074,1,0,1,1,3,1,6,0,5,2,495,0,88,0,0,0,0,0,7,6,3,3,3,3,0,3,4,4,1,5,1,7,1,2,9,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,2,0,15061,1074,35,4,31,153500
"1206",20,90,14684,7,7,5,5,234,485,177,1496,2158,2196,0,0,2196,0,0,2,0,3,1,7,1,5,3,701,84,70,0,0,0,0,0,6,6,4,3,3,3,3,4,3,4,2,5,4,7,1,3,9,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,2,0,24571,2196,20,1,18,271900
"1207",20,67,8900,4,4,4,4,0,1056,0,0,1056,1056,0,0,1056,1,0,1,0,2,1,5,0,4,1,384,0,42,0,0,0,0,0,11,6,3,3,3,3,0,3,2,3,1,3,1,7,1,2,9,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,2,0,13617,1056,44,4,40,107000
"1208",20,70,9135,6,5,6,6,120,340,0,1342,1682,1700,0,0,1700,1,0,2,0,3,1,7,0,6,2,544,192,23,0,0,0,0,0,5,6,4,3,3,3,0,4,4,4,3,6,1,7,1,3,9,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,2,0,16848,1700,7,4,3,200000
"1209",20,70,7763,5,7,4,5,0,504,108,319,931,1283,0,0,1283,1,0,1,0,3,1,6,0,5,2,506,0,0,0,0,0,0,0,10,6,3,4,3,3,0,3,2,3,1,3,4,7,1,3,9,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,2,0,12767,1283,48,2,28,140000
"1210",20,85,10182,8,5,6,6,420,1220,0,440,1660,1660,0,0,1660,1,0,2,0,3,1,8,1,6,2,500,322,50,0,0,0,0,0,5,6,4,3,3,3,4,4,4,5,2,6,1,7,1,3,9,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,3,1,18199,1660,4,4,0,290000
"1211",60,70,11218,6,5,6,6,0,0,0,1055,1055,1055,790,0,1845,0,0,2,1,3,1,8,1,6,2,462,635,104,0,0,0,0,400,5,6,4,3,3,3,3,4,4,4,1,1,1,7,1,4,14,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,2,0,18289,1845,18,0,18,189000
"1212",50,152,12134,8,7,5,6,0,427,0,132,559,1080,672,0,1752,0,0,2,0,4,1,8,0,5,2,492,325,12,0,0,0,0,0,6,6,4,3,3,3,0,3,3,4,3,6,1,7,1,3,4,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,2,0,17737,1752,22,0,5,164000
"1213",30,50,9340,4,6,3,3,0,344,0,328,672,672,0,0,672,1,0,1,0,2,1,4,0,3,1,234,0,113,0,0,0,0,0,8,6,3,3,3,3,0,3,2,3,1,3,1,7,1,3,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,12425,672,69,1,59,113000
"1214",80,72,10246,4,9,4,6,0,648,0,0,648,960,0,0,960,1,1,0,0,0,1,3,0,4,1,364,88,0,0,0,0,0,0,5,6,3,4,3,3,0,3,4,3,3,6,1,7,1,3,8,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,13986,960,45,4,5,145000
"1215",85,69,10205,5,5,4,4,0,784,0,141,925,999,0,0,999,1,0,1,0,3,1,6,0,4,1,300,150,72,0,0,0,0,0,5,6,3,3,3,3,0,3,2,3,3,4,1,7,1,3,5,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,2,0,14644,999,48,4,44,134500
"1216",20,99,7094,5,5,4,4,0,180,374,340,894,894,0,0,894,0,0,1,0,3,1,5,0,4,1,384,0,0,0,0,0,0,0,5,6,3,3,3,3,0,3,2,3,1,3,2,7,1,2,9,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,11153,894,44,3,41,125000
"1217",90,68,8930,6,5,5,5,0,0,0,0,0,1318,584,0,1902,0,0,2,0,4,2,8,0,5,2,539,0,0,0,0,0,0,0,4,6,3,3,3,3,0,3,2,0,0,1,1,7,1,3,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,13341,1902,32,0,32,112000
"1218",20,72,8640,8,5,6,6,72,936,0,364,1300,1314,0,0,1314,1,0,2,0,3,1,6,0,6,2,552,135,112,0,0,0,0,0,9,6,4,3,3,3,0,4,4,4,2,6,1,7,1,3,9,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,3,1,14811,1314,1,1,0,229456
"1219",50,52,6240,4,5,3,3,0,0,0,0,0,672,240,0,912,0,0,1,0,2,1,3,0,3,0,0,0,0,0,0,0,0,0,7,6,3,3,0,0,0,3,3,0,0,1,1,7,0,3,4,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,8116,912,63,4,56,80500
"1220",160,21,1680,6,5,4,4,236,0,0,672,672,672,546,0,1218,0,0,1,1,3,1,7,0,4,0,0,201,0,0,0,0,0,0,4,6,3,3,0,0,0,3,2,3,1,1,1,7,0,3,11,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,5918,1218,39,4,35,91500
"1221",20,66,7800,5,5,4,4,0,312,600,0,912,912,0,0,912,0,0,1,0,2,1,5,0,4,1,288,0,0,0,0,0,0,0,11,6,3,3,3,3,0,3,2,3,1,3,2,7,1,3,9,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2,0,11802,912,46,4,42,115000
"1222",20,55,8250,5,5,4,4,0,250,492,210,952,1211,0,0,1211,0,0,1,0,3,1,5,1,4,1,322,0,63,0,0,0,0,0,8,6,3,3,3,3,3,3,4,3,1,4,2,7,1,3,9,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,13016,1211,42,2,40,134000
"1223",50,78,10496,6,6,3,3,320,196,0,844,1040,1168,678,0,1846,0,0,2,0,3,1,7,1,3,1,315,0,0,0,0,0,0,0,1,6,3,3,3,3,4,3,4,3,2,3,1,7,1,0,4,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,2,0,16981,1846,61,3,57,143000
"1224",20,89,10680,5,3,3,3,44,756,0,1380,2136,2136,0,0,2136,0,0,2,0,4,1,7,0,3,2,528,0,30,0,0,0,0,0,10,6,3,3,3,3,0,3,2,3,1,2,1,4,1,2,9,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,2,0,19915,2136,59,4,55,137900
"1225",60,60,15384,7,5,6,6,0,724,0,64,788,788,702,0,1490,1,0,2,1,3,1,8,1,6,2,388,100,75,0,0,0,0,0,2,6,4,3,3,3,4,4,4,4,3,6,1,7,2,3,14,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,2,0,20563,1490,6,2,3,184000
"1226",80,65,10482,6,8,4,4,63,507,0,81,588,1138,0,0,1138,0,1,1,0,3,1,6,0,4,1,264,224,0,0,0,0,0,0,6,6,3,4,3,3,0,3,4,3,3,6,1,7,1,1,8,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,2,0,14550,1138,52,3,49,145000
"1227",60,86,14598,6,5,6,6,74,0,0,894,894,894,1039,0,1933,0,0,2,1,4,1,9,1,6,3,668,100,18,0,0,0,0,0,1,6,4,3,3,3,4,4,4,4,2,1,1,7,2,3,14,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,21198,1933,3,2,1,214000
"1228",20,72,8872,5,8,4,6,300,595,0,317,912,912,0,0,912,1,0,1,0,2,1,5,0,6,2,576,0,240,0,0,0,0,0,12,6,3,3,3,3,0,4,4,3,1,5,1,7,1,3,9,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,2,0,13708,912,45,2,0,147000
"1229",120,65,8769,9,5,6,6,766,1540,0,162,1702,1702,0,0,1702,1,0,1,1,1,1,7,1,6,3,1052,0,72,0,0,224,0,0,10,6,5,3,3,3,4,5,4,5,1,6,1,7,2,3,13,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,4,1,17756,1702,2,2,0,367294
"1230",80,70,7910,5,5,4,4,0,666,0,409,1075,1507,0,0,1507,0,0,2,0,4,1,7,0,4,1,404,0,0,0,0,0,0,0,8,6,3,3,3,3,0,3,3,3,1,5,1,5,1,0,8,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2,0,13548,1507,50,2,48,127000
"1231",90,72,18890,5,5,5,5,1,498,211,652,1361,1361,1259,0,2620,0,0,2,2,4,2,12,1,5,2,600,155,24,145,0,0,0,8300,8,6,3,3,3,3,3,3,4,4,1,6,3,7,1,3,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,27849,2620,33,3,30,190000
"1232",90,70,7728,5,6,4,4,120,803,0,303,1106,1190,0,0,1190,1,0,1,0,3,1,6,0,4,2,540,0,18,0,0,0,0,0,5,6,3,3,3,3,0,3,2,3,3,5,1,7,1,0,2,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,2,0,13068,1190,48,4,44,132500
"1233",90,70,9842,4,5,4,4,0,0,0,0,0,1224,0,0,1224,0,0,2,0,2,2,6,0,4,2,462,0,0,0,0,0,0,0,3,6,3,3,3,3,0,3,2,0,0,1,1,7,1,3,2,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2,0,12822,1224,48,3,45,101800
"1234",20,73,12160,5,5,4,4,180,1000,0,188,1188,1188,0,0,1188,1,0,1,0,3,1,6,0,4,2,531,0,0,0,0,0,0,0,5,6,3,3,3,3,0,3,1,3,1,3,1,7,1,2,9,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,2,0,17696,1188,51,0,51,142000
"1235",70,55,8525,5,6,1,3,0,0,0,940,940,1024,940,0,1964,0,0,1,1,4,1,7,0,1,0,0,0,192,0,0,0,0,0,11,6,3,3,0,0,0,3,2,3,3,1,1,7,0,3,10,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,2,0,14580,1964,99,2,58,130000
"1236",70,96,13132,5,5,2,3,0,0,0,747,747,892,892,0,1784,0,0,1,1,4,1,9,0,2,1,180,203,40,0,0,0,0,0,7,6,3,3,2,2,0,3,3,4,2,1,1,7,1,3,10,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,3,0,18713,1784,96,4,56,138887
"1237",160,36,2628,7,5,6,6,106,0,0,764,764,764,862,0,1626,0,0,2,1,2,1,6,0,6,2,474,0,27,0,0,0,0,0,6,6,4,3,3,3,0,4,4,4,1,1,1,7,1,3,11,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,4,0,8051,1626,7,0,7,175500
"1238",60,41,12393,7,5,6,6,0,0,0,847,847,847,1101,0,1948,0,0,2,1,4,1,8,1,6,2,434,100,48,0,0,0,0,0,9,6,4,3,3,3,4,4,4,4,1,1,1,7,2,3,14,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,2,0,18606,1948,6,4,1,195000
"1239",20,63,13072,6,5,6,6,0,0,0,1141,1141,1141,0,0,1141,0,0,1,1,3,1,6,0,6,2,484,0,0,0,0,0,0,0,3,6,4,3,3,3,0,3,4,4,1,1,1,7,1,3,9,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2,0,18183,1141,5,4,1,142500
"1240",20,64,9037,8,5,6,6,32,428,0,1048,1476,1484,0,0,1484,0,0,2,0,2,1,6,1,6,2,472,120,33,0,0,0,0,0,12,6,4,3,3,3,4,5,4,4,3,6,1,7,1,3,9,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,3,0,15678,1484,4,3,1,265900
"1241",60,65,8158,7,5,6,6,252,550,0,334,884,884,884,0,1768,1,0,2,1,3,1,8,0,6,2,543,0,63,0,0,0,0,0,7,6,4,3,3,3,0,4,4,4,1,6,1,7,1,3,14,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2,0,14385,1768,7,2,5,224900
"1242",20,83,9849,7,6,6,6,0,0,0,1689,1689,1689,0,0,1689,0,0,2,0,3,1,7,0,6,3,954,0,56,0,0,0,0,0,6,6,4,3,3,3,0,4,4,4,3,1,1,7,1,3,9,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,3,1,17698,1689,3,3,0,248328
"1243",85,85,10625,7,6,5,5,81,885,168,0,1053,1173,0,0,1173,1,0,2,0,3,1,6,2,5,2,528,0,120,0,0,0,0,0,1,6,3,3,3,3,3,4,2,4,4,6,2,7,1,2,5,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,2,0,15891,1173,36,0,36,170000
"1244",20,107,13891,10,5,6,6,0,1386,0,690,2076,2076,0,0,2076,1,0,2,1,2,1,7,1,6,3,850,216,229,0,0,0,0,0,9,6,5,3,3,3,4,5,4,5,4,6,1,7,2,3,9,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,4,1,23597,2076,4,4,0,465000
"1245",70,70,11435,8,7,2,3,0,0,0,792,792,792,725,0,1517,0,0,1,0,3,1,7,2,2,2,400,0,0,0,0,0,0,0,6,6,3,3,3,3,4,4,1,4,1,1,1,7,1,3,10,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,3,0,16523,1517,81,4,56,230000
"1246",80,78,12090,6,7,5,6,74,0,0,585,585,1140,728,0,1868,0,0,3,1,3,1,7,1,5,2,477,268,112,0,0,147,0,0,1,6,3,3,3,3,3,3,4,4,1,1,1,7,2,3,8,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,18152,1868,26,3,4,178000
"1247",60,65,8125,7,5,6,6,0,0,0,756,756,756,797,0,1553,0,0,2,1,3,1,6,0,6,2,615,0,45,0,0,0,0,0,3,6,4,3,3,3,0,4,4,4,1,1,1,7,1,3,14,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,3,1,13468,1553,5,4,0,186500
"1248",80,74,12328,6,5,5,5,335,539,0,473,1012,1034,0,0,1034,1,0,1,0,3,1,6,0,5,3,888,0,0,0,0,0,0,0,5,6,3,3,3,3,0,3,2,3,3,6,1,7,1,3,8,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,2,0,17717,1034,34,0,34,169900
"1249",75,60,9600,6,5,2,3,0,319,0,416,735,1134,924,0,2058,0,0,1,1,3,1,8,1,3,2,396,0,0,259,0,0,0,0,4,6,3,3,2,2,4,3,1,4,1,3,1,7,1,3,12,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,15901,2058,93,2,58,129500
"1250",20,60,7200,5,7,3,3,0,534,96,246,876,988,0,0,988,0,0,1,0,3,1,6,0,3,1,276,0,80,0,0,0,0,0,5,6,3,3,3,3,0,3,2,3,1,4,3,7,1,3,9,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,2,0,11344,988,60,3,57,119000
"1251",20,93,11160,7,5,4,4,0,1065,0,1045,2110,2110,0,0,2110,1,0,2,1,3,1,8,2,4,2,522,0,0,0,0,0,0,0,4,6,4,3,3,3,3,5,4,3,1,5,1,7,2,3,9,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2,0,20215,2110,42,0,42,244000
"1252",120,92,3136,7,5,6,6,163,0,0,1405,1405,1405,0,0,1405,0,0,2,0,2,1,6,1,6,2,478,148,36,0,0,0,0,0,3,6,4,3,3,3,4,4,4,4,1,1,1,7,1,3,13,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,4,0,9673,1405,7,4,3,171750
"1253",20,62,9858,5,6,4,4,0,510,0,354,864,874,0,0,874,1,0,1,0,3,1,5,0,4,1,288,33,0,0,0,0,0,600,11,6,3,3,3,3,0,3,2,3,1,4,1,7,1,0,9,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,2,0,13717,874,42,1,41,130000
"1254",60,80,17542,7,7,5,6,0,125,1031,36,1192,1516,651,0,2167,1,0,2,1,3,1,9,2,5,2,518,220,47,0,0,0,0,0,7,6,4,3,3,3,4,4,2,3,4,2,5,7,1,2,14,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,3,0,25125,2167,36,3,4,294000
"1255",60,60,6931,7,5,6,6,92,0,0,746,746,760,896,0,1656,0,0,2,1,3,1,7,1,6,2,397,178,128,0,0,0,0,0,7,6,4,3,3,3,4,4,4,4,1,1,1,7,2,3,14,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,12590,1656,7,2,4,165400
